rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
D_SMR_EXAM_TY	TB_PAM_UID	sp_nrt_d_smr_exam_ty_postprocessing	nrt_page_case_answer.act_uid (QUESTION_IDENTIFIER='TUB129'), filtered via STRING_SPLIT(@phc_id_list) with TRIM; joined to nrt_investigation	page-answer (nbs_case_answer / PAM page) → nrt_page_case_answer; act_uid = TB PAM PHC UID	CAST(act_uid AS BIGINT). Variant signature @phc_id_list. SP 200-…-001.sql:92,111,114.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY	D_SMR_EXAM_TY_KEY	sp_nrt_d_smr_exam_ty_postprocessing	NRT_SMR_EXAM_TY_KEY.D_SMR_EXAM_TY_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded; ISNULL→sentinel 1. Templated.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY	D_SMR_EXAM_TY_GROUP_KEY	sp_nrt_d_smr_exam_ty_postprocessing	NRT_SMR_EXAM_TY_GROUP_KEY.D_SMR_EXAM_TY_GROUP_KEY (RTR-internal surrogate)	(none — surrogate FK)	FK to D_SMR_EXAM_TY_GROUP; ISNULL→1; pushed to F_TB_PAM. Templated.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY	SEQ_NBR	sp_nrt_d_smr_exam_ty_postprocessing	nrt_page_case_answer.seq_nbr	page-answer → nrt_page_case_answer.seq_nbr	Carried through pivot grain. Templated.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY	LAST_CHG_TIME	sp_nrt_d_smr_exam_ty_postprocessing	nrt_page_case_answer.last_chg_time	page-answer → nrt_page_case_answer.last_chg_time	Carried through. Templated.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY	VALUE	sp_nrt_d_smr_exam_ty_postprocessing	nrt_page_case_answer.answer_txt, decoded via nrt_srte_code_value_general	page-answer value → nrt_page_case_answer.answer_txt; decoded against SRTE code_value_general	CASE: CODE_SET_GROUP_ID NULL/''→ANSWER_TXT else CODE_SHORT_DESC_TXT. Sample 'Pathology/Cytology'. SP 200-…-001.sql:146-148.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (6/6)
D_SMR_EXAM_TY_GROUP	D_SMR_EXAM_TY_GROUP_KEY	sp_nrt_d_smr_exam_ty_postprocessing	NRT_SMR_EXAM_TY_GROUP_KEY.D_SMR_EXAM_TY_GROUP_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded INSERT of DISTINCT group keys; sentinel row 1 seeded. Templated.	VERIFIED	fixtures/30_sp_coverage/tb_investigation_full_chain.sql; coverage_tb_full_chain.md; coverage_merged.md (1/1)
D_PCR_SOURCE	VAR_PAM_UID	sp_nrt_d_pcr_source_postprocessing	nrt_page_case_answer.act_uid (QUESTION_IDENTIFIER='VAR176'), filtered via STRING_SPLIT(@phc_id_list) with TRIM; joined to nrt_investigation	page-answer (nbs_case_answer / PAM page) → nrt_page_case_answer; act_uid = Varicella PAM PHC UID	CAST(act_uid AS BIGINT). Varicella variant; signature @phc_id_list. SP 230-…-001.sql:82,101,104.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE	D_PCR_SOURCE_KEY	sp_nrt_d_pcr_source_postprocessing	NRT_PCR_SOURCE_KEY.D_PCR_SOURCE_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded; ISNULL→sentinel 1. Templated (VAR_PAM_UID grain).	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE	D_PCR_SOURCE_GROUP_KEY	sp_nrt_d_pcr_source_postprocessing	NRT_PCR_SOURCE_GROUP_KEY.D_PCR_SOURCE_GROUP_KEY (RTR-internal surrogate)	(none — surrogate FK)	FK to D_PCR_SOURCE_GROUP; ISNULL→1; pushed to F_VAR_PAM. Templated.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE	SEQ_NBR	sp_nrt_d_pcr_source_postprocessing	nrt_page_case_answer.seq_nbr	page-answer → nrt_page_case_answer.seq_nbr	Carried through pivot grain. Templated.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE	LAST_CHG_TIME	sp_nrt_d_pcr_source_postprocessing	nrt_page_case_answer.last_chg_time	page-answer → nrt_page_case_answer.last_chg_time	Carried through. Templated.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE	VALUE	sp_nrt_d_pcr_source_postprocessing	nrt_page_case_answer.answer_txt, decoded via nrt_srte_code_value_general	page-answer value → nrt_page_case_answer.answer_txt; decoded against SRTE code_value_general	CASE: CODE_SET_GROUP_ID NULL/''→ANSWER_TXT else CODE_SHORT_DESC_TXT. Sample 'Scab'. SP 230-…-001.sql:131-133.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_PCR_SOURCE_GROUP	D_PCR_SOURCE_GROUP_KEY	sp_nrt_d_pcr_source_postprocessing	NRT_PCR_SOURCE_GROUP_KEY.D_PCR_SOURCE_GROUP_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded INSERT of DISTINCT group keys; sentinel row 1 seeded. Templated.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (1/1)
D_RASH_LOC_GEN	VAR_PAM_UID	sp_nrt_d_rash_loc_gen_postprocessing	nrt_page_case_answer.act_uid (QUESTION_IDENTIFIER='VAR105'), filtered to #S_PHC_LIST; joined to nrt_investigation	page-answer (nbs_case_answer / PAM page) → nrt_page_case_answer; act_uid = Varicella PAM PHC UID	CAST(act_uid AS BIGINT). Varicella variant; signature @phc_uids. SP 225-…-001.sql:71,94.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN	D_RASH_LOC_GEN_KEY	sp_nrt_d_rash_loc_gen_postprocessing	NRT_RASH_LOC_GEN_KEY.D_RASH_LOC_GEN_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded; ISNULL→sentinel 1. SP 225-…-001.sql:289-294,376.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN	D_RASH_LOC_GEN_GROUP_KEY	sp_nrt_d_rash_loc_gen_postprocessing	NRT_RASH_LOC_GEN_GROUP_KEY.D_RASH_LOC_GEN_GROUP_KEY (RTR-internal surrogate)	(none — surrogate FK)	FK to D_RASH_LOC_GEN_GROUP; ISNULL→1; pushed to F_VAR_PAM. SP 225-…-001.sql:265,375,533.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN	SEQ_NBR	sp_nrt_d_rash_loc_gen_postprocessing	nrt_page_case_answer.seq_nbr	page-answer → nrt_page_case_answer.seq_nbr	Carried through pivot grain. SP 225-…-001.sql:72,406,467.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN	LAST_CHG_TIME	sp_nrt_d_rash_loc_gen_postprocessing	nrt_page_case_answer.last_chg_time	page-answer → nrt_page_case_answer.last_chg_time	Carried through. SP 225-…-001.sql:77,408,468.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN	VALUE	sp_nrt_d_rash_loc_gen_postprocessing	nrt_page_case_answer.answer_txt, decoded via nrt_srte_code_value_general (CODE_SHORT_DESC_TXT)	page-answer value → nrt_page_case_answer.answer_txt; decoded against SRTE code_value_general	Direct CODE_SHORT_DESC_TXT AS VALUE (no CASE). Sample 'Trunk'. SP 225-…-001.sql:80,87,121.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (6/6)
D_RASH_LOC_GEN_GROUP	D_RASH_LOC_GEN_GROUP_KEY	sp_nrt_d_rash_loc_gen_postprocessing	NRT_RASH_LOC_GEN_GROUP_KEY.D_RASH_LOC_GEN_GROUP_KEY (RTR-internal surrogate)	(none — surrogate key)	Guarded INSERT of DISTINCT group keys; sentinel row 1 seeded. SP 225-…-001.sql:436-444.	VERIFIED	fixtures/30_sp_coverage/varicella_investigation_full_chain.sql; coverage_varicella_full_chain.md; coverage_merged.md (1/1)
