rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
HEP100	HEPB_MALE_SEX_PARTNER_NBR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_MED_DEN_BLOOD_CONTACT_FRQ	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_MED_DEN_EMPLOYEE_IN6WKMON	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_PUB_SAFETY_WORKER_IN6WKMO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_PUBSAFETY_BLOODCONTACTFRQ	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_STD_LAST_TREATMENT_YR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPB_STD_TREATED_IND	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_BLOOD_RECEIVED_DT	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_BLOOD_RECEIVED_IN_2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_FEMALE_SEX_PARTNER_NBR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_MALE_SEX_PARTNER_NBR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_MED_DEN_BLOOD_CONTACT_FRQ	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_MED_DEN_EMPLOYEE_IND	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_PUBSAFETY_BLOODCONTACTFRQ	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_STD_LAST_TREATMENT_YR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HEPC_STD_TREATED_IND	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HOUSEHOLD_NPP_OUT_USA_CAN	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTL_ADMISSION_DT	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTL_DISCHARGE_DT	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTL_DURATION_DAYS	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTLIZD_IN2WK6MO_BEFORE_ONSET	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTLIZD_IN6WKMON_BEFORE_ONSET	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	HSPTLIZD_IND	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	ILLNESS_ONSET_DT	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	IMMUNE_GLOBULIN_RECEIVED_IND	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	IMPORT_FROM_CITY	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	IMPORT_FROM_COUNTRY	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	IMPORT_FROM_COUNTY	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	IMPORT_FROM_STATE	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INCARCERATED_24PLUSHRSIN2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_CASE_STATUS	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_COMMENTS	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_JURISDICTION_NM	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_LOCAL_ID	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_RPT_DT	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INV_START_DT	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INVESTIGATION_KEY	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INVESTIGATION_STATUS	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INVESTIGATOR_NAME	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (investigator participation)	D_PROVIDER join	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	INVESTIGATOR_UID	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (investigator participation)	D_PROVIDER join	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	LIFETIME_SEX_PARTNER_NBR	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	LONGTERM_HEMODIALYSIS_IND	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	LONGTERMCARE_RESIDENT_IN2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	LONGTERMCARE_RESIDENT_IN6WKMON	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	MED_DEN_EMPLOYEE_IN_2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	NON_ORAL_SURGERY_IN2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	NON_ORAL_SURGERY_IN6WKMON	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	ORGAN_TRANSPLANT_BEFORE_1992	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	OUTBREAK_IND	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	OUTPATIENT_IV_INFUSION_IN6WKMO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	OUTPATIENT_IV_INFUSIONIN2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PART_OF_AN_OUTBRK_IND	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_ADDRESS	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_CITY	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_COUNTY	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_CURR_GENDER	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_DOB	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_ELECTRONIC_IND	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_FIRST_NM	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_JUNDICED_IND	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_LAST_NM	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_LOCAL_ID	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_MIDDLE_NM	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_PREGNANCY_DUE_DT	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_PREGNANT_IND	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_REPORTED_AGE_UNITS	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_REPORTEDAGE	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_SYMPTOMATIC_IND	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_UID	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PATIENT_ZIP_CODE	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_ADDRESS_TYPE_DESC	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_ADDRESS_USE_DESC	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_CITY	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_COUNTY	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_NAME	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_STATE	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PHYSICIAN_UID	sp_hep100_datamart_postprocessing	nrt_investigation / participation	person (PhysicianOfPHC participation)	D_PROVIDER join via HEPATITIS_CASE / F_PAGE_CASE	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PIERCING_IN2WK6MO_BEFORE_ONSET	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PIERCING_IN2WK6MO_LOCATION	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PIERCING_IN6WKMON_BEFORE_ONSET	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PLACE_OF_BIRTH	sp_hep100_datamart_postprocessing	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PROGRAM_JURISDICTION_OID	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	PUBLIC_SAFETY_WORKER_IN_2WK6MO	sp_hep100_datamart_postprocessing	nrt_observation / nrt_page_case_answer	observation / nbs_case_answer (hepatitis case answers)	carried from HEPATITIS_CASE (observation-pivot); see sp_hepatitis_case_datamart_postprocessing	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	RACE	sp_hep100_datamart_postprocessing, sp_patient_dim_columns_update_to_datamart	nrt_patient	person / person_name / postal_locator (patient demographics)	from HEPATITIS_CASE + D_PATIENT join; patient-dim cols guarded-updated by sp_patient_dim_columns_update_to_datamart	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	REFRESH_DATETIME	sp_hep100_datamart_postprocessing	nrt_investigation	public_health_case / observation	from HEPATITIS_CASE; investigation attrs surfaced via INVESTIGATION dim	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	REPORTING_SOURCE	sp_hep100_datamart_postprocessing	nrt_investigation / participation	organization (reporting-source participation)	D_ORGANIZATION join	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
HEP100	REPORTING_SOURCE_ADDRESS_TYPE	sp_hep100_datamart_postprocessing	nrt_investigation / participation	organization (reporting-source participation)	D_ORGANIZATION join	VERIFIED	zz_hepatitis_zz_hep100_unblock.sql + coverage_merged.md (185/187)
