rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
CASE_COUNT	inv_rpt_dt_key	sp_nrt_case_count_postprocessing	nrt_investigation.rpt_form_cmplt_time -> RDB_DATE.date_key	public_health_case.rpt_form_cmplt_time	COALESCE(rd4.Date_key,1) date dim join (SP:65,84)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	geocoding_location_key	sp_nrt_case_count_postprocessing	(literal 1)	(none)	hard-coded sentinel 1 — no geocoding chain in RTR (SP:69)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	investigation_count	sp_nrt_case_count_postprocessing	nrt_investigation.investigation_count	public_health_case.group_case_cnt (Summary_Report act_relationship chain, event SP:846-867)	derived group_case_cnt; needs SummaryForm chain. 1 of 2 unpopulated cols in merge (13/15)	INFERRED	—
CASE_COUNT	case_count	sp_nrt_case_count_postprocessing	nrt_investigation.case_count	public_health_case.group_case_cnt (SUM107 obs via SummaryForm chain, event SP:846-867)	derived ROUND(COALESCE(gcs.group_case_cnt,...)); needs SummaryForm chain. 1 of 2 unpopulated cols in merge (13/15)	INFERRED	—
D_CASE_MANAGEMENT	D_CASE_MANAGEMENT_KEY	sp_nrt_case_management_postprocessing	nrt_case_management_key.d_case_management_key	(none — surrogate)	IDENTITY surrogate keyed on public_health_case_uid (SP:286-290,380)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md (62/67)
D_CASE_MANAGEMENT	INVESTIGATION_KEY	sp_nrt_case_management_postprocessing	#temp_cm_table.INVESTIGATION_KEY (INVESTIGATION join)	public_health_case.public_health_case_uid	INVESTIGATION dim key via INNER JOIN on CASE_UID (SP:103,123)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ACT_REF_TYPE_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.act_ref_type_cd	case_management.act_ref_type_cd	pass-through (event SP:662)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADD_USER_ID	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.add_user_id	public_health_case.add_user_id	pass-through (event SP:605)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_900_STATUS_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_900_status_cd	case_management.status_900	pass-through (event SP:632)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_COMPLEXION	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_complexion	case_management.subj_complexion	pass-through (event SP:639)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_EHARS_ID	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_ehars_id	case_management.ehars_id	pass-through (event SP:634)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_HAIR	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_hair	case_management.subj_hair	pass-through (event SP:638)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_HEIGHT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_height	case_management.subj_height	pass-through (event SP:635)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_HEIGHT_LEGACY_CASE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_height_legacy_case	case_management.subj_height	pass-through (event SP:636)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_OTHER_IDENTIFYING_INFO	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_other_identifying_info	case_management.subj_oth_idntfyng_info	pass-through (event SP:640)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	ADI_SIZE_BUILD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.adi_size_build	case_management.subj_size_build	pass-through (event SP:637)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CA_INIT_INTVWR_ASSGN_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ca_init_intvwr_assgn_dt	case_management.init_interview_assigned_date	pass-through (event SP:679)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CA_INTERVIEWER_ASSIGN_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ca_interviewer_assign_dt	case_management.interview_assigned_date	pass-through (event SP:678)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CA_PATIENT_INTV_STATUS	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ca_patient_intv_status	case_management.pat_intv_status_cd	fn_get_value_by_cvg(...,'PAT_INTVW_STATUS') (event SP:682-683)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CASE_OID	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.case_oid	public_health_case.program_jurisdiction_oid	pass-through (event SP:606)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CASE_REVIEW_STATUS	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.case_review_status	case_management.case_review_status	pass-through (event SP:665)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CASE_REVIEW_STATUS_DATE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.case_review_status_date	case_management.case_review_status_date	pass-through (event SP:666)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	CC_CLOSED_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.cc_closed_dt	case_management.case_closed_date	pass-through (event SP:684)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	EPI_LINK_ID	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.epi_link_id	case_management.epi_link_id	pass-through (event SP:680)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FIELD_FOLL_UP_OOJ_OUTCOME	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.field_foll_up_ooj_outcome	case_management.field_foll_up_ooj_outcome	pass-through (event SP:674)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_ACTUAL_REF_TYPE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_actual_ref_type	case_management.act_ref_type_cd	fn_get_value_by_cvg(...,'NOTIFICATION_ACTUAL_METHOD_STD') (event SP:663-664)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_DISPO_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_dispo_dt	case_management.fld_foll_up_dispo_date	pass-through (event SP:661)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_DISPOSITION_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_disposition_cd	case_management.fld_foll_up_dispo	pass-through (event SP:657)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_DISPOSITION_DESC	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_disposition_desc	case_management.fld_foll_up_dispo	fn_get_value_by_cvg(...,'FIELD_FOLLOWUP_DISPOSITION_STDHIV') (event SP:658-660)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_EXAM_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_exam_dt	case_management.fld_foll_up_exam_date	pass-through (event SP:656)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_EXPECTED_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_expected_dt	case_management.fld_foll_up_expected_date	pass-through (event SP:655)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_EXPECTED_IN_IND	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_expected_in_ind	case_management.fld_foll_up_expected_in	fn_get_value_by_cvg(...,'YN') (event SP:653-654)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_FIELD_RECORD_NUM	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_field_record_num	case_management.field_record_number	pass-through (event SP:641)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_INIT_ASSGN_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_init_assgn_dt	case_management.init_foll_up_assigned_date	pass-through (event SP:643)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_INTERNET_OUTCOME	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_internet_outcome	case_management.fld_foll_up_internet_outcome	fn_get_value_by_cvg(...,'INTERNET_FOLLOWUP_OUTCOME') (event SP:668-670)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_INTERNET_OUTCOME_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_internet_outcome_cd	case_management.fld_foll_up_internet_outcome	pass-through (event SP:667)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_INVESTIGATOR_ASSGN_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_investigator_assgn_dt	case_management.foll_up_assigned_date	pass-through (event SP:642)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_NOTIFICATION_PLAN_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_notification_plan_cd	case_management.fld_foll_up_notification_plan	fn_get_value_by_cvg(...,'NOTIFICATION_PLAN') (event SP:650-652)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_OOJ_OUTCOME	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_ooj_outcome	case_management.field_foll_up_ooj_outcome	fn_get_value_by_cvg(...,'FIELD_FOLLOWUP_DISPOSITION_STDHIV') (event SP:675-677)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_PROV_DIAGNOSIS	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_prov_diagnosis	case_management.fld_foll_up_prov_diagnosis	LEFT(x,3) (event SP:648)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FL_FUP_PROV_EXM_REASON	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fl_fup_prov_exm_reason	case_management.fld_foll_up_prov_exm_reason	fn_get_value_by_cvg(...,'PRVDR_EXAM_REASON') (event SP:645-646)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FLD_FOLL_UP_EXPECTED_IN	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fld_foll_up_expected_in	case_management.fld_foll_up_expected_in	pass-through raw cd (event SP:653)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FLD_FOLL_UP_NOTIFICATION_PLAN	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fld_foll_up_notification_plan	case_management.fld_foll_up_notification_plan	pass-through raw cd (event SP:649)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FLD_FOLL_UP_PROV_DIAGNOSIS	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fld_foll_up_prov_diagnosis	case_management.fld_foll_up_prov_diagnosis	pass-through raw (event SP:647)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	FLD_FOLL_UP_PROV_EXM_REASON	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.fld_foll_up_prov_exm_reason	case_management.fld_foll_up_prov_exm_reason	pass-through raw cd (event SP:644)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_CLINIC_CODE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_clinic_code	case_management.init_foll_up_clinic_code	pass-through (event SP:618)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_CLOSED_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_closed_dt	case_management.init_foll_up_closed_date	pass-through (event SP:612)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_INITIAL_FOLL_UP	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_initial_foll_up	case_management.init_foll_up	fn_get_value_by_cvg(...,'STD_CREATE_INV_LABMORB_NONSYPHILIS_PROC_DECISION') COALESCE raw (event SP:609-611)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_INITIAL_FOLL_UP_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_initial_foll_up_cd	case_management.init_foll_up	pass-through raw cd (event SP:608)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_INTERNET_FOLL_UP_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_internet_foll_up_cd	case_management.internet_foll_up	pass-through raw cd (event SP:613)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FOLL_UP_NOTIFIABLE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_foll_up_notifiable	case_management.init_foll_up_notifiable	LEFT(x,27); fn_get_value_by_cvg(...,'NOTIFIABLE') (event SP:616-617; SP:99)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INIT_FUP_NOTIFIABLE_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.init_fup_notifiable_cd	case_management.init_foll_up_notifiable	pass-through raw cd (event SP:615)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INITIATING_AGNCY	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.initiating_agncy	case_management.initiating_agncy	LEFT(x,20); fn_get_value_by_cvg(...,'OOJ_AGENCY_LOCAL') (event SP:685-686; SP:101)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	INTERNET_FOLL_UP	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.internet_foll_up	case_management.internet_foll_up	fn_get_value_by_cvg(...,'YN') (event SP:614)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_AGENCY	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_agency	case_management.ooj_agency	LEFT(x,20); fn_get_value_by_cvg(...,'OOJ_AGENCY_LOCAL') (event SP:671; SP:104)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_DUE_DATE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_due_date	case_management.ooj_due_date	pass-through (event SP:673)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_INITG_AGNCY_OUTC_DUE_DATE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_initg_agncy_outc_due_date	case_management.ooj_initg_agncy_outc_due_date	pass-through (event SP:688)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_INITG_AGNCY_OUTC_SNT_DATE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_initg_agncy_outc_snt_date	case_management.ooj_initg_agncy_outc_snt_date	pass-through (event SP:607)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_INITG_AGNCY_RECD_DATE	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_initg_agncy_recd_date	case_management.ooj_initg_agncy_recd_date	pass-through (event SP:687)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	OOJ_NUMBER	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.ooj_number	case_management.ooj_number	pass-through (event SP:672)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	PAT_INTV_STATUS_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.pat_intv_status_cd	case_management.pat_intv_status_cd	pass-through raw cd (event SP:681)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	STATUS_900	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.status_900	case_management.status_900	fn_get_value_by_cvg(...,'STATUS_900') (event SP:633)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_CLOSED_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_closed_dt	case_management.surv_closed_date	pass-through (event SP:620)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_INVESTIGATOR_ASSGN_DT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_investigator_assgn_dt	case_management.surv_assigned_date	pass-through (event SP:619)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PATIENT_FOLL_UP	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_patient_foll_up	case_management.surv_patient_foll_up	pass-through raw (event SP:628)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PATIENT_FOLL_UP_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_patient_foll_up_cd	case_management.surv_patient_foll_up	fn_get_value_by_cvg(...,'SURVEILLANCE_PATIENT_FOLLOWUP') (event SP:629-631)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PROV_EXM_REASON	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_prov_exm_reason	case_management.surv_prov_exm_reason	pass-through raw (event SP:624)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PROVIDER_CONTACT	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_provider_contact	case_management.surv_provider_contact	fn_get_value_by_cvg(...,'PRVDR_CONTACT_OUTCOME') (event SP:622-623)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PROVIDER_CONTACT_CD	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_provider_contact_cd	case_management.surv_provider_contact	pass-through raw cd (event SP:621)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PROVIDER_DIAGNOSIS	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_provider_diagnosis	case_management.surv_prov_diagnosis	pass-through (event SP:627)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
D_CASE_MANAGEMENT	SURV_PROVIDER_EXAM_REASON	sp_nrt_case_management_postprocessing	nrt_investigation_case_management.surv_provider_exam_reason	case_management.surv_prov_exm_reason	fn_get_value_by_cvg(...,'PRVDR_EXAM_REASON') (event SP:625-626)	VERIFIED	fixtures/30_sp_coverage/case_management_staging.sql; coverage_merged.md
INV_HIV	D_INV_HIV_KEY	sp_std_hiv_datamart_postprocessing	F_STD_PAGE_CASE.D_INV_HIV_KEY -> D_INV_HIV.D_INV_HIV_KEY	(MasterETL-only D_INV_HIV dimension)	resolved via F_STD_PAGE_CASE join (SP:125,143-146); D_INV_HIV hand-authored, no RTR ODSE writer	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md (16/19 HIV cols)
INV_HIV	INVESTIGATION_KEY	sp_std_hiv_datamart_postprocessing	F_STD_PAGE_CASE.INVESTIGATION_KEY	public_health_case.public_health_case_uid (via INVESTIGATION dim)	resolved via F_STD_PAGE_CASE join to #tmp_investigation (SP:80-83,141)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_STATE_CASE_ID	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_STATE_CASE_ID	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:65,126)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_LAST_900_TEST_DT	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_LAST_900_TEST_DT	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:66,127)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_900_TEST_REFERRAL_DT	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_900_TEST_REFERRAL_DT	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:67,128)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_ENROLL_PRTNR_SRVCS_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_ENROLL_PRTNR_SRVCS_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:68,129)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_PREVIOUS_900_TEST_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_PREVIOUS_900_TEST_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:69,130)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_SELF_REPORTED_RSLT_900	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_SELF_REPORTED_RSLT_900	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:70,131)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_REFER_FOR_900_TEST	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_REFER_FOR_900_TEST	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:71,132)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_900_TEST_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_900_TEST_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:72,133)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_900_RESULT	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_900_RESULT	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:73,134)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_RST_PROVIDED_900_RSLT_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_RST_PROVIDED_900_RSLT_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:74,135)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_POST_TEST_900_COUNSELING	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_POST_TEST_900_COUNSELING	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:75,136)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_REFER_FOR_900_CARE_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_REFER_FOR_900_CARE_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:76,137)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_KEEP_900_CARE_APPT_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_KEEP_900_CARE_APPT_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:77,138)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_AV_THERAPY_LAST_12MO_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_AV_THERAPY_LAST_12MO_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:78,139)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
INV_HIV	HIV_AV_THERAPY_EVER_IND	sp_std_hiv_datamart_postprocessing	D_INV_HIV.HIV_AV_THERAPY_EVER_IND	(MasterETL-only D_INV_HIV dimension)	pass-through from D_INV_HIV (SP:79,140)	VERIFIED	fixtures/30_sp_coverage/std_hiv_investigation_full_chain.sql; coverage_std_hiv_full_chain.md
L_INVESTIGATION_REPEAT	PAGE_CASE_UID	sp_sld_investigation_repeat_postprocessing	nrt_investigation.public_health_case_uid (via S_INVESTIGATION_REPEAT / LOOKUP_TABLE_N_REPT)	public_health_case.public_health_case_uid	page-case UID for repeating-block answers (SP:84-91,1176-1183,1201-1203)	VERIFIED	fixtures/30_sp_coverage/d_investigation_repeat.sql; coverage_d_investigation_repeat.md (2/2)
